year,grid_id,central_lat,central_lon,total_flood_event,total_damages,primary_admin1,unique_locations,avg_duration,avg_damage_per_flood,event_summary
2004,25_87,25,87,1,3156093.0,Bihar,Banka,44.0,3156093.0,"In 2004: 1 events (1 floods), total damages: 3156093.0 ('000 US$)"
2004,25_89,25,89,2,3156093.0,Rajshahi,Bogra,27.5,1578046.5,"In 2004: 2 events (2 floods), total damages: 3156093.0 ('000 US$)"
2004,48_22,48,22,1,,Szabolcs-Szatmar-Bereg,Tokaj,6.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,37_140,37,140,1,2797446.0,Fukushima,Fukushima,2.0,2797446.0,"In 2004: 1 events (1 floods), total damages: 2797446.0 ('000 US$)"
2004,43_43,43,43,1,3093.0,Samegrelo-Zemo Svaneti,Mestia,5.0,3093.0,"In 2004: 1 events (1 floods), total damages: 3093.0 ('000 US$)"
2004,45_41,45,41,1,7118.0,Krasnodar,Labinsk,1.0,7118.0,"In 2004: 1 events (1 floods), total damages: 7118.0 ('000 US$)"
2004,37_127,37,127,1,7959.0,Chungcheongnam-Do,South Chungcheong,7.0,7959.0,"In 2004: 1 events (1 floods), total damages: 7959.0 ('000 US$)"
2004,31_112,31,112,1,,Hubei,Enshi,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,27_85,27,85,1,3156093.0,Central,Bara,44.0,3156093.0,"In 2004: 1 events (1 floods), total damages: 3156093.0 ('000 US$)"
2004,31_46,31,46,1,,Dhi-Qar,Nasiriyah,9.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,37_-5,37,-5,1,20493.0,Andalucia,Rincun de la Victoria,1.0,20493.0,"In 2004: 1 events (1 floods), total damages: 20493.0 ('000 US$)"
2004,5_-75,5,-75,1,,Tolima,Armero Guayabal,15.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,3_103,3,103,1,14346.0,Pahang,Bera,8.0,14346.0,"In 2004: 1 events (1 floods), total damages: 14346.0 ('000 US$)"
2004,39_69,39,69,1,17215.0,Tadzhikistan Territories,Varzob region,1.0,17215.0,"In 2004: 1 events (1 floods), total damages: 17215.0 ('000 US$)"
2004,9_-79,9,-79,2,,Panama,"Panama City, San Miguelito",1.0,,"In 2004: 2 events (2 floods), total damages: N/A ('000 US$)"
2004,45_-89,45,-89,1,,Wisconsin,Antigo,14.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,6_6,6,6,2,,Delta,"Delta state, Ugheli ",3.0,,"In 2004: 2 events (2 floods), total damages: N/A ('000 US$)"
2004,35_138,35,138,1,,Shizuoka,Shizuoka,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,31_53,31,53,1,,Fars,Abadeh,9.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,3_32,3,32,1,,Gulu,Gulu district,,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,32_74,32,74,1,395946.0,Punjab,Sialkot District,38.0,395946.0,"In 2004: 1 events (1 floods), total damages: 395946.0 ('000 US$)"
2004,9_126,9,126,1,,Agusan Del Norte,Butuan,15.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,46_27,46,27,2,,Bacau,Bacau,2.0,,"In 2004: 2 events (2 floods), total damages: N/A ('000 US$)"
2004,27_107,27,107,3,,Guizhou,"Guizhou province, Shuichgeng",1.3333333333333333,,"In 2004: 3 events (3 floods), total damages: N/A ('000 US$)"
2004,44_17,44,17,2,,Federacija Bosna I Hercegovina,Bugojno,9.5,,"In 2004: 2 events (2 floods), total damages: N/A ('000 US$)"
2004,32_77,32,77,1,,Himachal Pradesh,Himachal Pradesh,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,29_-101,29,-101,1,,Coahuila,Piedras Negras,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,55_-97,55,-97,1,,Manitoba,Manitoba,14.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,50_20,50,20,1,,Malopolskie,Malopolska,6.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,2_31,2,31,1,,Nebbi,Pakwach,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,34_54,34,54,1,,Esfahan,Tangestan,19.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,2_103,2,103,1,,Johor,Johor district,3.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,39_126,39,126,1,1502.0,Hwanghae-Bukto,North Hwanghae,1.0,1502.0,"In 2004: 1 events (1 floods), total damages: 1502.0 ('000 US$)"
2004,8_-78,8,-78,1,,Darien,Darien,3.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,35_127,35,127,1,7959.0,Jeollanam-Do, South Cholla,7.0,7959.0,"In 2004: 1 events (1 floods), total damages: 7959.0 ('000 US$)"
2004,41_-78,41,-78,1,717294.0,Pennsylvania,Pennsylvania,2.0,717294.0,"In 2004: 1 events (1 floods), total damages: 717294.0 ('000 US$)"
2004,7_82,7,82,1,,Ampara,Amparai,12.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,36_36,36,36,1,,Hatay,Hatay region,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,29_76,29,76,1,395946.0,Haryana,Haryana,38.0,395946.0,"In 2004: 1 events (1 floods), total damages: 395946.0 ('000 US$)"
2004,41_29,41,29,1,,Istanbul,Esenler,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,41_23,41,23,1,5165.0,Bogdanci,Bogdanci,3.0,5165.0,"In 2004: 1 events (1 floods), total damages: 5165.0 ('000 US$)"
2004,41_127,41,127,1,7959.0,Chagang-Do,Jagang,7.0,7959.0,"In 2004: 1 events (1 floods), total damages: 7959.0 ('000 US$)"
2004,38_41,38,41,1,,Batman,Batman,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,28_95,28,95,1,,Arunachal Pradesh,Arunachal Pradesh,11.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,29_112,29,112,1,517886.0,Hunan, Yiyang,5.0,517886.0,"In 2004: 1 events (1 floods), total damages: 517886.0 ('000 US$)"
2004,42_15,42,15,1,,Molise,Molise,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,55_87,55,87,1,71729.0,Kemerovo,Kemerovo region,34.0,71729.0,"In 2004: 1 events (1 floods), total damages: 71729.0 ('000 US$)"
2004,42_20,42,20,1,248.0,Shkoder,Shkodra Prefecture,4.0,248.0,"In 2004: 1 events (1 floods), total damages: 248.0 ('000 US$)"
2004,42_43,42,43,1,,Samtskhe-Javakheti,Aspindza,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,33_127,33,127,1,1502.0,Jeju,Cheju Island,1.0,1502.0,"In 2004: 1 events (1 floods), total damages: 1502.0 ('000 US$)"
2004,49_21,49,21,1,,Kosicky,Gelnica,6.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,36_69,36,69,1,,Baghlan,Baghlan province,6.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,4_-74,4,-74,1,,Cundinamarca, Bogota ,,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,25_94,25,94,1,,Manipur,Oinam,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,26_-1,26,-1,1,,Adrar,Timimoun region,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,7_4,7,4,1,,Lagos,Lagos,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,28_112,28,112,1,517886.0,Hunan,Xiangxi,5.0,517886.0,"In 2004: 1 events (1 floods), total damages: 517886.0 ('000 US$)"
2004,8_125,8,125,1,,North Cotabato,Alamada,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,43_-83,43,-83,1,,Michigan,Macomb,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,4_19,4,19,1,,Bangui,Bangui,9.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,55_-115,55,-115,1,286918.0,Alberta,Alberta,3.0,286918.0,"In 2004: 1 events (1 floods), total damages: 286918.0 ('000 US$)"
2004,28_116,28,116,1,76750.0,Jiangxi,Jiangxi province,4.0,76750.0,"In 2004: 1 events (1 floods), total damages: 76750.0 ('000 US$)"
2004,50_-5,50,-5,1,137720.0,England,Camelford,1.0,137720.0,"In 2004: 1 events (1 floods), total damages: 137720.0 ('000 US$)"
2004,30_108,30,108,2,2253737.0,Chongqing,"Chongqing, Chongqing province",5.0,1126868.5,"In 2004: 2 events (2 floods), total damages: 2253737.0 ('000 US$)"
2004,8_100,8,100,1,14346.0,Nakhon Si Thammarat,Hua Sai,8.0,14346.0,"In 2004: 1 events (1 floods), total damages: 14346.0 ('000 US$)"
2004,54_60,54,60,1,2578.0,Chelyabinsk,Chelyabinsk,10.0,2578.0,"In 2004: 1 events (1 floods), total damages: 2578.0 ('000 US$)"
2004,34_62,34,62,1,,Hirat,Heart,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,40_44,40,44,1,,Aragatsotn,Aragatsotn,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-10_-36,-10,-36,1,531.0,Alagoas,Maceio,1.0,531.0,"In 2004: 1 events (1 floods), total damages: 531.0 ('000 US$)"
2004,0_34,0,34,2,,Busia," Budalangi district , Budalangi district",17.5,,"In 2004: 2 events (2 floods), total damages: N/A ('000 US$)"
2004,-20_23,-20,23,1,,North-West,Ngamiland province,122.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-18_24,-18,24,1,,Zambezi,Caprivi region,,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,12_13,12,13,1,,Borno,Borno,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-7_-36,-7,-36,1,,Paraiba,Alagoa Grande city,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,18_-72,18,-72,1,,Sud-Est,Grand Gosier,9.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,18_-66,18,-66,1,,San Juan,San Juan,9.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,10_-68,10,-68,1,,Carabobo,Carabobo,8.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,12_10,12,10,1,,Jigawa,Jigawa State,3.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-25_142,-25,142,1,45907.0,Queensland,Jundah,42.0,45907.0,"In 2004: 1 events (1 floods), total damages: 45907.0 ('000 US$)"
2004,-5_-78,-5,-78,1,,Amazonas,Bagua,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,20_-88,20,-88,1,5165.0,Quintana Roo,Cozumel Island,0.0,5165.0,"In 2004: 1 events (1 floods), total damages: 5165.0 ('000 US$)"
2004,17_43,17,43,1,,Jizan,Jizane region,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,24_109,24,109,1,,Guangxi,Guangxi,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-18_20,-18,20,1,,Kavango,Kavango,122.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,17_120,17,120,1,,La Union,La Union,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,23_106,23,106,1,11477.0,Cao Bang,Cao Bang province,10.0,11477.0,"In 2004: 1 events (1 floods), total damages: 11477.0 ('000 US$)"
2004,12_-15,12,-15,1,,Bafata,Bambadinca,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,21_-158,21,-158,1,1435.0,Hawaii,Oahu,0.0,1435.0,"In 2004: 1 events (1 floods), total damages: 1435.0 ('000 US$)"
2004,-3_29,-3,29,1,,Bubanza,Rugazi,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-17_19,-17,19,1,,Huambo,Catata,34.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-6_107,-6,107,1,86075.0,Jakarta Raya,Jakarta,5.0,86075.0,"In 2004: 1 events (1 floods), total damages: 86075.0 ('000 US$)"
2004,-39_-69,-39,-69,1,,Neuquen,Neuquen,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,19_99,19,99,1,,Chiang Mai,Chiang Mai,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-13_22,-13,22,1,,North-Western,Chavuma,122.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,15_38,15,38,1,,Gash Barka,Shambiko Sub-zone,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,12_76,12,76,1,,Kerala,Kannur,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,19_-70,19,-70,1,,Duarte,Duarte,9.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-26_-61,-26,-61,1,,Chaco,Chaco province,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,12_43,12,43,1,,Djibouti,Djibouti city,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,10_48,10,48,1,,Sanaag,Sanaag region,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-34_19,-34,19,1,,Western Cape,Cape Town,2.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-6_145,-6,145,1,,Jiwaka,Anglimp,4.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,10_-83,10,-83,2,,Limon,"Limon province, Matina",1.0,,"In 2004: 2 events (2 floods), total damages: N/A ('000 US$)"
2004,15_104,15,104,1,,Surin,Chom Phra,24.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,21_104,21,104,1,,Son La,Bac Yen,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-29_153,-29,153,1,21519.0,New South Wales,Mullumbimby,14.0,21519.0,"In 2004: 1 events (1 floods), total damages: 21519.0 ('000 US$)"
2004,-38_177,-38,177,1,64556.0,Bay Of Plenty,Bay of Plenty,0.0,64556.0,"In 2004: 1 events (1 floods), total damages: 64556.0 ('000 US$)"
2004,-43_-74,-43,-74,1,,Los Lagos,Chiloe,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-30_153,-30,153,1,7890.0,New South Wales,Urunga,3.0,7890.0,"In 2004: 1 events (1 floods), total damages: 7890.0 ('000 US$)"
2004,-18_178,-18,178,1,,Western,Western,0.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,11_105,11,105,1,,An Giang,An Giang,58.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-16_20,-16,20,1,,Cuando Cubango,Cuando Cubango,122.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,24_91,24,91,1,,Chittagong,Burichang,7.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,-41_175,-41,175,1,286918.0,Manawatu-Wanganui,Horowhenua,12.0,286918.0,"In 2004: 1 events (1 floods), total damages: 286918.0 ('000 US$)"
2004,-10_14,-10,14,1,,Cuanza Norte,Dondo district,1.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2004,1_110,1,110,1,,Sarawak,Bau,10.0,,"In 2004: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,30_69,30,69,1,,Baluchistan,Kohlu,4.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,5_42,5,42,1,6938.0,Somali,Afder,3.0,6938.0,"In 2005: 1 events (1 floods), total damages: 6938.0 ('000 US$)"
2005,46_17,46,17,1,,Medimurska,Medjumurje district,,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,10_-84,10,-84,1,34688.0,Cartago,Alvarado,7.0,34688.0,"In 2005: 1 events (1 floods), total damages: 34688.0 ('000 US$)"
2005,37_55,37,55,2,,Golestan,Kalaleh,1.5,,"In 2005: 2 events (2 floods), total damages: N/A ('000 US$)"
2005,7_-73,7,-73,1,13875.0,Santander,Bucaramanga,15.0,13875.0,"In 2005: 1 events (1 floods), total damages: 13875.0 ('000 US$)"
2005,41_40,41,40,1,,Trabzon,Caykara,1.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,8_-12,8,-12,1,,Southern,Bandakoh,2.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-18_48,-18,48,1,,Toamasina,Lake Alaotra,13.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,31_103,31,103,1,842220.0,Sichuan,Guangan,12.0,842220.0,"In 2005: 1 events (1 floods), total damages: 842220.0 ('000 US$)"
2005,19_43,19,43,1,,'Asir,Assir,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,13_78,13,78,1,,Karnataka,Bangalore,21.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,47_14,47,14,1,971259.0,Karnten,Carinthia,5.0,971259.0,"In 2005: 1 events (1 floods), total damages: 971259.0 ('000 US$)"
2005,48_128,48,128,1,62438.0,Heilongjiang,Ningan,2.0,62438.0,"In 2005: 1 events (1 floods), total damages: 62438.0 ('000 US$)"
2005,49_20,49,20,1,,Presovsky,Poprad,8.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,47_8,47,8,1,971259.0,Bern,Brienz,5.0,971259.0,"In 2005: 1 events (1 floods), total damages: 971259.0 ('000 US$)"
2005,8_39,8,39,1,,Oromia,Oromiya region,13.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-6_106,-6,106,1,,Banten,Banten,3.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,47_25,47,25,1,,Mures,Mures department,8.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,40_128,40,128,1,,Hamgyong-Namdo,Maengsan,2.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,45_64,45,64,1,10631.0,Qyzylorda,Zhalagash,27.0,10631.0,"In 2005: 1 events (1 floods), total damages: 10631.0 ('000 US$)"
2005,19_99,19,99,1,167889.0,Chiang Mai,Chiang Mai,18.0,167889.0,"In 2005: 1 events (1 floods), total damages: 167889.0 ('000 US$)"
2005,36_52,36,52,1,,Mazandaran,Mazandaran province,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,9_-68,9,-68,1,,Cojedes,Cojedes,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,4_19,4,19,1,,Bangui,Malimaka,17.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,19_-102,19,-102,1,,Michoacan,Michoacan,9.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-4_15,-4,15,1,,Brazzaville,Brazzaville,4.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,15_74,15,74,1,4620417.0,Goa,Goa,12.0,4620417.0,"In 2005: 1 events (1 floods), total damages: 4620417.0 ('000 US$)"
2005,37_67,37,67,2,,Balkh,"Balkh province, Mazar-E Sharif",1.0,,"In 2005: 2 events (2 floods), total damages: N/A ('000 US$)"
2005,41_65,41,65,1,10631.0,Navoi,Konimex District,27.0,10631.0,"In 2005: 1 events (1 floods), total damages: 10631.0 ('000 US$)"
2005,15_43,15,43,1,,Al Hudaydah,Hodeaida,2.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,4_10,4,10,1,,Littoral,Littoral province,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,0_34,0,34,1,,Busia,Busia district,3.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,37_71,37,71,1,,Badakhshan,Badakhstan,1.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-18_35,-18,35,1,,Sofala,Caia,15.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,13_121,13,121,1,715.0,Oriental Mindoro,Baco,24.0,715.0,"In 2005: 1 events (1 floods), total damages: 715.0 ('000 US$)"
2005,31_112,31,112,3,664619.0,Hubei,"Hubai province, Hubei Province, Suizhou",10.666666666666666,221539.66666666666,"In 2005: 3 events (3 floods), total damages: 664619.0 ('000 US$)"
2005,29_82,29,82,1,,Mid-Western,Mid-Western,21.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-3_29,-3,29,1,,Bubanza,Bubanza,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,6_-58,6,-58,1,645332.0,Demerara-Mahaica,Demerara-Mahaica,41.0,645332.0,"In 2005: 1 events (1 floods), total damages: 645332.0 ('000 US$)"
2005,29_76,29,76,1,,Haryana,Haryana,40.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,41_31,41,31,1,,Duzce,Duzce,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,13_80,13,80,1,,Tamil Nadu,Tamil Nadu,1.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,49_-59,49,-59,1,,Newfoundland And Labrador,Kippens,2.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,46_23,46,23,2,1110010.0,Alba,"Alba, Hunedoara",8.5,555005.0,"In 2005: 2 events (2 floods), total damages: 1110010.0 ('000 US$)"
2005,28_81,28,81,1,,Uttar Pradesh,Bahraich,21.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,30_81,30,81,1,,Far-Western,Baitadi,5.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,7_-76,7,-76,2,,Antioquia,Antioquia,44.0,,"In 2005: 2 events (2 floods), total damages: N/A ('000 US$)"
2005,42_24,42,24,1,,Sofia,Dolna Banya,7.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-16_35,-16,35,1,,Chikwawa,Chikwawa,47.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,14_-90,14,-90,1,,Ahuachapan,San Salvador area Apaneca,3.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,35_71,35,71,2,,Kunar,"Ghaziabad district , Kunar province",1.0,,"In 2005: 2 events (2 floods), total damages: N/A ('000 US$)"
2005,33_62,33,62,1,,Farah,Farah,31.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,55_80,55,80,1,,Novosibirsk,Siberia,,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,48_27,48,27,1,10756.0,Briceni,Briceni,1.0,10756.0,"In 2005: 1 events (1 floods), total damages: 10756.0 ('000 US$)"
2005,41_20,41,20,1,,Berat,Berat,3.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,48_26,48,26,1,,Chernivtsi,Chernovtsky,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,41_123,41,123,1,62438.0,Liaoning,Zhalanyingzi ,2.0,62438.0,"In 2005: 1 events (1 floods), total damages: 62438.0 ('000 US$)"
2005,60_32,60,32,1,,Leningrad,Leningrad region,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,46_27,46,27,1,277503.0,Bacau,Bacau,12.0,277503.0,"In 2005: 1 events (1 floods), total damages: 277503.0 ('000 US$)"
2005,42_22,42,22,1,,Kumanovo,Kumanovo area,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,-29_153,-29,153,1,80476.0,New South Wales,Ballina,3.0,80476.0,"In 2005: 1 events (1 floods), total damages: 80476.0 ('000 US$)"
2005,55_-115,55,-115,1,495342.0,Alberta,Alberta,24.0,495342.0,"In 2005: 1 events (1 floods), total damages: 495342.0 ('000 US$)"
2005,1_43,1,43,1,,Jubbada Dhexe,Middle Juba,1.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,46_20,46,20,1,,Csongrad,Szeged,8.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,7_124,7,124,1,,Maguindanao,Shariff Kabunsuan,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,1_36,1,36,1,,Baringo,Rift Valley,6.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,20_-70,20,-70,1,,Espaillat,Espaillat,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,20_78,20,78,1,,Maharashtra,Digras,0.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,68_26,68,26,1,,Lapland,Finnish Lapland,6.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
2005,14_108,14,108,1,16650.0,Gia Lai,Gia Lai,8.0,16650.0,"In 2005: 1 events (1 floods), total damages: 16650.0 ('000 US$)"
2005,46_22,46,22,1,277503.0,Arad,Arad,24.0,277503.0,"In 2005: 1 events (1 floods), total damages: 277503.0 ('000 US$)"
2005,55_25,55,25,1,,Vilniaus,Vilnius,2.0,,"In 2005: 1 events (1 floods), total damages: N/A ('000 US$)"
