grid_id,lat,lon,total_event_count,earliest_event_year,latest_event_year,total_damages,primary_admin1,unique_locations,avg_duration,avg_damage_per_flood,total_deaths,total_affected,reconstruction_costs,predominant_subtype,ofda_response_count,predominant_river_basin,flood_recurrence_interval,event_summary,severity_score
34_-85,34,-85,1,2009,2009,631522.0,Georgia,Floyd,1.0,631522.0,9.0,3000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2009 to 2009, total damages: 631522.0 ('000 US$)",0.0018301774700228471
34_-87,34,-87,1,1985,1985,,Illinois,Meredosia,0.0,,4.0,2400.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 1985 to 1985, total damages: 0.0 ('000 US$)",6.623832549513148e-05
34_-88,34,-88,2,2000,2000,157358.0,Missouri,Franklin,1.5,78679.0,4.0,2300.0,,Flash flood,0,"Flat Creek, Bourbeuse, Big and Meramec rivers",0.0,"2 events (2 floods) from 2000 to 2000, total damages: 157358.0 ('000 US$)",0.011586532679061814
34_-90,34,-90,1,2011,2011,5541322.0,Mississippi,Mississippi valley,35.0,5541322.0,9.0,0.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2011 to 2011, total damages: 5541322.0 ('000 US$)",0.015286632239323087
34_-92,34,-92,2,1999,2001,488.0,Oklahoma,"Cleveland, Oregon coast",2.0,244.0,0.0,300.0,,Riverine flood,0,ROck river,1.0,"2 events (2 floods) from 1999 to 2001, total damages: 488.0 ('000 US$)",0.011112434885532384
34_-99,34,-99,1,2016,2016,2596715.0,Texas,Shreveport,5.0,2596715.0,5.0,0.0,,,0,"Sabine river, Little, Red, Big Cypress Creek, Neches, Pearl, Wolf, Leaf, Ouachita",0.0,"1 events (1 floods) from 2016 to 2016, total damages: 2596715.0 ('000 US$)",0.007172089448196048
34_10,34,10,1,1990,1990,503538.0,Gabes,Gabes,12.0,503538.0,37.0,152000.0,,Riverine flood,1,,0.0,"1 events (1 floods) from 1990 to 1990, total damages: 503538.0 ('000 US$)",0.0017885195821008399
34_114,34,114,4,1982,2013,9363452.0,Henan," Henan provinces, Henan, Henan province, Jili",36.333333333333336,2340863.0,337.0,1312000.0,,Riverine flood,0,Yellow river,7.75,"4 events (4 floods) from 1982 to 2013, total damages: 9363452.0 ('000 US$)",0.06271643487940211
34_117,34,117,1,2006,2006,14786.0,Anhui, Xiaoxian and Fengyang counties ,10.0,14786.0,42.0,10009.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2006 to 2006, total damages: 14786.0 ('000 US$)",0.0005041790646374603
34_131,34,131,4,1990,2007,3709965.0,Fukuoka,"Fukoka, Fukuoka, Kyushu, Kyushu Island",5.25,927491.25,97.0,35541.0,,Riverine flood,0,"Minamata, Hogawachikawa",4.25,"4 events (4 floods) from 1990 to 2007, total damages: 3709965.0 ('000 US$)",0.04457219899912863
34_132,34,132,1,2013,2013,2326.0,Yamaguchi,Yamaguchi,0.0,2326.0,5.0,3633.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2013 to 2013, total damages: 2326.0 ('000 US$)",6.155984770925014e-05
34_133,34,133,1,2001,2001,,Ehime,Matsuyama,,,1.0,138.0,,,0,,0.0,"1 events (1 floods) from 2001 to 2001, total damages: 0.0 ('000 US$)",1.655958137378287e-05
34_3,34,3,1,2003,2003,,Laghouat,Laghouat,3.0,,13.0,0.0,,Riverine flood,0,Boukhors,0.0,"1 events (1 floods) from 2003 to 2003, total damages: 0.0 ('000 US$)",0.0002152745578591773
34_36,34,36,2,1987,2003,23848.0,Baalbak-Hermel," West Bekaa, Northern Bekaa",0.0,11924.0,0.0,18500.0,,Riverine flood,1,,8.0,"2 events (2 floods) from 1987 to 2003, total damages: 23848.0 ('000 US$)",0.011176458426900841
34_5,34,5,2,2007,2009,,Biskra,"Biskra, Ouled Djellal",1.5,,16.0,102.0,,Riverine flood,0,,1.0,"2 events (2 floods) from 2007 to 2009, total damages: 0.0 ('000 US$)",0.016931619968647192
34_52,34,52,1,2007,2007,28751.0,Esfahan,Kashan,2.0,28751.0,12.0,0.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2007 to 2007, total damages: 28751.0 ('000 US$)",0.0002112617845595132
34_54,34,54,1,2004,2004,,Esfahan,Tangestan,19.0,,34.0,4043.0,,Flash flood,0,"Sarbaz, Kahir",0.0,"1 events (1 floods) from 2004 to 2004, total damages: 0.0 ('000 US$)",0.0005630257667086176
34_62,34,62,3,2004,2011,,Hirat,"Heart, Herat, Western Herat",4.666666666666667,,50.0,8630.0,,Riverine flood,0,Koul,2.3333333333333335,"3 events (3 floods) from 2004 to 2011, total damages: 0.0 ('000 US$)",0.03416131240202248
34_65,34,65,3,2005,2007,,Ghor," Ghor provinces, Ghor Province, Shahrak",8.666666666666666,,230.0,14118.0,,Riverine flood,0,"Sistan Wetlands, Helmand river and tributaries",0.6666666666666666,"3 events (3 floods) from 2005 to 2007, total damages: 0.0 ('000 US$)",0.03714203704930339
34_68,34,68,1,2013,2013,,Wardak,Chak,4.0,,31.0,0.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2013 to 2013, total damages: 0.0 ('000 US$)",0.000513347022587269
34_70,34,70,1,2008,2008,,Nangarhar,Jalalabad province,,,0.0,1180.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2008 to 2008, total damages: 0.0 ('000 US$)",0.0
34_71,34,71,3,2005,2017,,Nangarhar,"Goshta, Khyber Agency district , Rodat",15.0,,62.0,1825.0,,Riverine flood,0,"Khatayan, Alingar",4.0,"3 events (3 floods) from 2005 to 2017, total damages: 0.0 ('000 US$)",0.03436002737850787
34_72,34,72,17,1976,2015,14340690.0,N.W.F.P.," North-West Frontier, Charsadda, Mardan district, N.W.F.P., North-West Frontier province, Oshai Darray, Peshawar, Peshawar area, Peshwar, Swabi, Thal",8.294117647058824,843570.0,3249.0,27785293.0,,Flash flood,2,"Khatayan, Alingar",2.2941176470588234,"17 events (17 floods) from 1976 to 2015, total damages: 14340690.0 ('000 US$)",0.2529498310055456
34_73,34,73,2,2001,2005,418085.0,F.C.T.,"Abbottabad, Islamabad",5.0,209042.5,730.0,7400629.0,,Flash flood,1,"Dasht, Hingol, Nehang",2.0,"2 events (2 floods) from 2001 to 2005, total damages: 418085.0 ('000 US$)",0.020315953363218182
34_74,34,74,6,1992,2013,1931130.0,Azad Kashmir,"Azad Jammu And Kashmir, Azad Kashmir, Cachmire, Kashmir, Muzaffarabad",9.6,321855.0,1441.0,6657507.0,,Riverine flood,1,"Jelum, Chenab",3.5,"6 events (6 floods) from 1992 to 2013, total damages: 1931130.0 ('000 US$)",0.07675649293833219
34_77,34,77,8,1984,2015,18400585.0,Jammu And Kashmir,"Cholglamsar, Jammu and Kashmir, Jammu and Kashmir state, Jammu and Kasmir, Jammu region. almost all 10 districts affected, Kashmir, Ladakh",8.285714285714286,2300073.125,852.0,375655.0,,Flash flood,2,"Jelum, Chenab",3.875,"8 events (8 floods) from 1984 to 2015, total damages: 18400585.0 ('000 US$)",0.13761471138651177
34_8,34,8,1,2007,2007,,Tozeur,Hfor El Tine ,,,0.0,1500.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2007 to 2007, total damages: 0.0 ('000 US$)",0.0
35_-1,35,-1,4,1973,2009,225891.0,Ain Temouchent," Tlemcen, Ain Temouchent, Tlemcem",2.3333333333333335,56472.75,74.0,168553.0,,Flash flood,2,,9.0,"4 events (4 floods) from 1973 to 2009, total damages: 225891.0 ('000 US$)",0.03476936607432389
35_-119,35,-119,1,2010,2010,,California,Kern,0.0,,0.0,1000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2010 to 2010, total damages: 0.0 ('000 US$)",0.0
35_-3,35,-3,1,2008,2008,,Oriental,Driouch,11.0,,30.0,20000.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2008 to 2008, total damages: 0.0 ('000 US$)",0.0004967874412134862
35_-4,35,-4,1,2003,2003,,Taza-Al Hoceima-Taounate,Al Hoceima,1.0,,35.0,10000.0,,Flash flood,1,,0.0,"1 events (1 floods) from 2003 to 2003, total damages: 0.0 ('000 US$)",0.0005795853480824004
35_-5,35,-5,2,1996,2000,95016.0,Tanger-Tetouan,"Chefchaouen, Chefchaoun",5.5,47508.0,31.0,60650.0,,Riverine flood,1,,2.0,"2 events (2 floods) from 1996 to 2000, total damages: 95016.0 ('000 US$)",0.011713742317762833
35_-87,35,-87,1,2014,2014,1831370.0,Nebraska,Northeast,2.0,1831370.0,2.0,102000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2014 to 2014, total damages: 1831370.0 ('000 US$)",0.005041363381825098
35_-92,35,-92,8,1991,2016,370298.0,Arkansas," Arkansas, Arkansas",8.125,46287.25,87.0,7000.0,,Riverine flood,0,"Cumberland, Kentucky and Licking, Tygart and Triplett Creeks, Cumberland, Powell, Clinch, north fork of Holston, Powell, North Fork, Ohio, Buffalo and Black rivers, Poteau, Trinity",3.125,"8 events (8 floods) from 1991 to 2016, total damages: 370298.0 ('000 US$)",0.07975310803529753
35_10,35,10,1,1982,1982,252718.0,Sfax,Sfax,0.0,252718.0,117.0,30000.0,,,1,,0.0,"1 events (1 floods) from 1982 to 1982, total damages: 252718.0 ('000 US$)",0.0019842664057957765
35_106,35,106,1,2018,2018,572667.0,Gansu,Tianshui,1.0,572667.0,16.0,1519000.0,,,0,,0.0,"1 events (1 floods) from 2018 to 2018, total damages: 572667.0 ('000 US$)",0.0017461496291375762
35_109,35,109,9,1981,2014,6331198.0,Shaanxi," Shaanxi, Mianxian, Shaanxi, Shaanxi province",6.4,703466.4444444445,1150.0,2716231.0,,Riverine flood,0,"Jtalin, Han and Wet Rivers, Hanjiang River",3.6666666666666665,"9 events (9 floods) from 1981 to 2014, total damages: 6331198.0 ('000 US$)",0.11893668253746444
35_127,35,127,1,2004,2004,7959.0,Jeollanam-Do, South Cholla,7.0,7959.0,10.0,1501.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2004 to 2004, total damages: 7959.0 ('000 US$)",0.00013219700573580899
35_129,35,129,1,2014,2014,2289.0,Gyeongsangnam-Do,Changwon,10.0,2289.0,17.0,0.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2014 to 2014, total damages: 2289.0 ('000 US$)",0.00019393509154922914
35_133,35,133,1,2006,2006,,Shimane,Izumo,31.0,,34.0,6232.0,,Riverine flood,0,Tenryu river,0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",0.0005630257667086176
35_137,35,137,1,2000,2000,11707400.0,Aichi,Aichi,7.0,11707400.0,18.0,360110.0,,Coastal flood,0,"Shonai, Shin, Kiso, Ishigase, 8 rivers in Aichi prefecture",0.0,"1 events (1 floods) from 2000 to 2000, total damages: 11707400.0 ('000 US$)",0.03228556806293123
35_138,35,138,1,2004,2004,,Shizuoka,Shizuoka,1.0,,1.0,2290.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2004 to 2004, total damages: 0.0 ('000 US$)",1.655958137378287e-05
35_27,35,27,1,1994,1994,800158.0,Aegean,Kasos Island,3.0,800158.0,14.0,1000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 1994 to 1994, total damages: 800158.0 ('000 US$)",0.002347562458258426
35_43,35,43,1,2018,2018,,Sala Ad-Din,Ach-Charqat district,1.0,,21.0,25000.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2018 to 2018, total damages: 0.0 ('000 US$)",0.0003477512088494403
35_49,35,49,2,1987,1996,13700.0,Hamadan,Hamadan,2.0,6850.0,63.0,0.0,,Riverine flood,0,"Karoun, Khorramabad, Jarahi, Karkhe",4.5,"2 events (2 floods) from 1987 to 1996, total damages: 13700.0 ('000 US$)",0.011844147878084008
35_52,35,52,1,2015,2015,,Tehran,Pakdasht district ,0.0,,14.0,0.0,,,0,,0.0,"1 events (1 floods) from 2015 to 2015, total damages: 0.0 ('000 US$)",0.0002318341392329602
35_59,35,59,1,2000,2000,9441.0,Razavi Khorasan,Khorasan province,1.0,9441.0,8.0,400.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2000 to 2000, total damages: 9441.0 ('000 US$)",0.00011417933138303918
35_6,35,6,1,2002,2002,,Batna,Batna,3.0,,13.0,4.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2002 to 2002, total damages: 0.0 ('000 US$)",0.0002152745578591773
35_63,35,63,1,2002,2002,,Badghis,Ab Kamari,3.0,,7.0,1200.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2002 to 2002, total damages: 0.0 ('000 US$)",0.0001159170696164801
35_64,35,64,2,2007,2010,,Badghis,"Badghis, Bagdis",5.5,,174.0,60000.0,,Riverine flood,0,Helmand river,1.5,"2 events (2 floods) from 2007 to 2010, total damages: 0.0 ('000 US$)",0.019548033825704886
35_65,35,65,2,2005,2012,,Ghor,Chaghcharan,3.0,,55.0,4800.0,,Riverine flood,0,Amu Darya,3.5,"2 events (2 floods) from 2005 to 2012, total damages: 0.0 ('000 US$)",0.017577443642224723
35_66,35,66,1,2012,2012,,Sari Pul,Kohistanat,0.0,,74.0,27769.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2012 to 2012, total damages: 0.0 ('000 US$)",0.0012254090216599325
35_68,35,68,2,2003,2006,,Bamyan,"Sarkh Parsa, Shibar district",6.5,,87.0,8250.0,,Flash flood,0,,1.5,"2 events (2 floods) from 2003 to 2006, total damages: 0.0 ('000 US$)",0.018107350246185774
35_69,35,69,2,1992,2013,7725.0,Kabul,"Ghorband, Kabul",6.0,3862.5,502.0,6597.0,,Flash flood,0,,10.5,"2 events (2 floods) from 1992 to 2013, total damages: 7725.0 ('000 US$)",0.0166742094757405
35_70,35,70,3,1997,2009,,Laghman,"Kapisa province, Laghman, Laghman province",0.6666666666666666,,65.0,753.0,,Riverine flood,0,,4.0,"3 events (3 floods) from 1997 to 2009, total damages: 0.0 ('000 US$)",0.03440970612262922
35_71,35,71,3,2005,2018,,Kunar,"Ghazi-Abad district , Ghaziabad district , Kunar province",0.6666666666666666,,35.0,0.0,,Riverine flood,0,,4.333333333333333,"3 events (3 floods) from 2005 to 2018, total damages: 0.0 ('000 US$)",0.03391291868141574
35_72,35,72,2,2003,2008,,N.W.F.P.,"Dir, Swat valley",3.0,,46.0,20.0,,Flash flood,0,,2.5,"2 events (2 floods) from 2003 to 2008, total damages: 0.0 ('000 US$)",0.01742840740986068
35_73,35,73,3,1997,2016,,N.W.F.P.," Shangla districts , Battagram, Mansehra",3.3333333333333335,,83.0,56.0,,Riverine flood,0,,6.333333333333333,"3 events (3 floods) from 1997 to 2016, total damages: 0.0 ('000 US$)",0.03470777858735731
35_9,35,9,1,2009,2009,,Kasserine,Kasrine,1.0,,17.0,8.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2009 to 2009, total damages: 0.0 ('000 US$)",0.0002815128833543088
36_-5,36,-5,1,1977,1977,,Tanger-Tetouan, Tetsuan province,,,0.0,38000.0,,,0,,0.0,"1 events (1 floods) from 1977 to 1977, total damages: 0.0 ('000 US$)",0.0
36_-6,36,-6,1,1963,1963,,Tanger-Tetouan,Tanger,,,69.0,35010.0,,,1,,0.0,"1 events (1 floods) from 1963 to 1963, total damages: 0.0 ('000 US$)",0.001142611114791018
36_-79,36,-79,1,1995,1995,,North Carolina,Blue Ridge Mountain Canyon,,,0.0,0.0,,,0,,0.0,"1 events (1 floods) from 1995 to 1995, total damages: 0.0 ('000 US$)",0.0
36_-81,36,-81,1,2013,2013,29079.0,North Carolina,Catwaba,1.0,29079.0,2.0,1425.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2013 to 2013, total damages: 29079.0 ('000 US$)",0.00010176353608455891
36_-94,36,-94,2,2006,2013,9409.0,Iowa,"Carroll, Crawford",6.0,4704.5,7.0,2400.0,,Riverine flood,0,"Huron, Cuyahoga",3.5,"2 events (2 floods) from 2006 to 2013, total damages: 9409.0 ('000 US$)",0.011214163018096966
36_-98,36,-98,3,1986,2007,36592.0,Oklahoma," Oklahoma, Oklahoma",2.5,12197.333333333334,10.0,750.0,,Riverine flood,0,Pecan Creek,7.0,"3 events (3 floods) from 1986 to 2007, total damages: 36592.0 ('000 US$)",0.022432894658608846
36_0,36,0,1,2007,2007,,Mostaganem,Mostgaganem,0.0,,12.0,0.0,,Coastal flood,0,,0.0,"1 events (1 floods) from 2007 to 2007, total damages: 0.0 ('000 US$)",0.00019871497648539445
36_1,36,1,2,1966,1993,83482.0,Chlef,"Chlef, West El-Asnam",0.5,41741.0,79.0,35928.0,,Riverine flood,1,,13.5,"2 events (2 floods) from 1966 to 1993, total damages: 83482.0 ('000 US$)",0.01221203729817321
36_111,36,111,1,2002,2002,79841.0,Shanxi,Xinjiang region,,79841.0,0.0,561800.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2002 to 2002, total damages: 79841.0 ('000 US$)",0.00021880922297483682
36_118,36,118,6,1969,2013,664172.0,Shandong,"Shandonf, Shandong province, Shantung province",2.0,110695.33333333333,147.0,18835000.0,,Riverine flood,0,,7.333333333333333,"6 events (6 floods) from 1969 to 2013, total damages: 664172.0 ('000 US$)",0.05899869947025753
36_127,36,127,1,2008,2008,,Chungcheongnam-Do,Boryeong,0.0,,10.0,13.0,,Coastal flood,0,,0.0,"1 events (1 floods) from 2008 to 2008, total damages: 0.0 ('000 US$)",0.0001655958137378287
36_137,36,137,2,2010,2018,10251466.0,Gifu," Gifu, Gifu prefecture",4.5,5125733.0,256.0,1500102.0,,Riverine flood,1,,4.0,"2 events (2 floods) from 2010 to 2018, total damages: 10251466.0 ('000 US$)",0.042033805240083356
36_139,36,139,1,1999,1999,,Tokyo,Tokyo,0.0,,15.0,0.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",0.0002483937206067431
36_140,36,140,2,1998,2015,1600550.0,Ibaraki,"Ibaraki, Joso city ",1.0,800275.0,37.0,69079.0,,Coastal flood,0,"Kinugawa, Yoshida",8.5,"2 events (2 floods) from 1998 to 2015, total damages: 1600550.0 ('000 US$)",0.015906248551246817
36_2,36,2,2,1992,2007,40291.0,Ain Defla,"Ain Defla, and Ain-Defla",5.5,20145.5,39.0,2258.0,,Flash flood,0,"Mesrane, Mita",7.5,"2 events (2 floods) from 1992 to 2007, total damages: 40291.0 ('000 US$)",0.011652073428352139
36_27,36,27,1,2002,2002,,Aegean,Kassos Island,0.0,,0.0,0.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2002 to 2002, total damages: 0.0 ('000 US$)",0.0
36_3,36,3,1,2012,2012,,Blida,Bilda,2.0,,20.0,56.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2012 to 2012, total damages: 0.0 ('000 US$)",0.0003311916274756574
36_36,36,36,2,2001,2004,,Hatay,"Antakya, Hatay region",1.5,,9.0,1500.0,,Riverine flood,0,Orontes River,1.5,"2 events (2 floods) from 2001 to 2004, total damages: 0.0 ('000 US$)",0.016815702899030713
36_38,36,38,1,1967,1967,40615.0,Aleppo,Aleppo,0.0,40615.0,0.0,40000.0,,,0,,0.0,"1 events (1 floods) from 1967 to 1967, total damages: 40615.0 ('000 US$)",0.00011130119927110733
36_41,36,41,1,2006,2006,,Al Hasakah,Hasaka,0.0,,6.0,0.0,,Riverine flood,0,Khabour,0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",9.935748824269723e-05
36_44,36,44,3,2006,2011,1747.0,Arbil,"Erbil, Khalifan, Setaqan",3.3333333333333335,582.3333333333334,26.0,61911.0,,Flash flood,0,Tigris,1.6666666666666667,"3 events (3 floods) from 2006 to 2011, total damages: 1747.0 ('000 US$)",0.022514029324299176
36_5,36,5,3,1981,2000,,Bordj Bou Arreridj,"Bodj-Bou-Arreridj, Bordj Bou-ArrÃÂÃÂ©ridj, El Elma",1.6666666666666667,,82.0,1250.0,,Riverine flood,0,,6.333333333333333,"3 events (3 floods) from 1981 to 2000, total damages: 0.0 ('000 US$)",0.03469121900598353
36_50,36,50,1,1999,1999,,Qazvin,Qazvin District,0.0,,22.0,11.0,,Flash flood,0,,0.0,"1 events (1 floods) from 1999 to 1999, total damages: 0.0 ('000 US$)",0.00036431079022322313
36_51,36,51,1,2015,2015,,Alborz,Alborz,7.0,,23.0,4030.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2015 to 2015, total damages: 0.0 ('000 US$)",0.00038087037159700605
36_52,36,52,7,1987,2018,947610.0,Mazandaran," Mazandaran, Damavand/Rou Dehan/Abe-Ali, Mazandaran province, Teheran",1.0,135372.85714285713,307.0,179135.0,,Flash flood,0,,4.428571428571429,"7 events (7 floods) from 1987 to 2018, total damages: 947610.0 ('000 US$)",0.07265299403228874
36_53,36,53,1,2012,2012,,Mazandaran,Babol,3.0,,7.0,1000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2012 to 2012, total damages: 0.0 ('000 US$)",0.0001159170696164801
36_6,36,6,2,2003,2007,17722.0,Batna,"Hidoussa, M'Sila region",2.0,8861.0,35.0,0.0,,Flash flood,0,Oued Tamsa,2.0,"2 events (2 floods) from 2003 to 2007, total damages: 17722.0 ('000 US$)",0.011546058923749302
36_60,36,60,1,1995,1995,160039.0,Razavi Khorasan,Mashhad,0.0,160039.0,10.0,11.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 1995 to 1995, total damages: 160039.0 ('000 US$)",0.0005490078007407339
36_64,36,64,1,2006,2006,,Badghis,Ghormach,4.0,,166.0,17580.0,,Flash flood,0,Murghab,0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",0.0027488905080479565
36_65,36,65,3,2002,2015,,Faryab," Belcheragh districts , Deh Miran, Faryab province",45.5,,46.0,8970.0,,Riverine flood,0,Maimana,4.333333333333333,"3 events (3 floods) from 2002 to 2015, total damages: 0.0 ('000 US$)",0.03409507407652734
36_69,36,69,8,2003,2014,3434.0,Baghlan,"Baghlan, Baghlan province, Doshi, Doshi District",5.0,429.25,184.0,37510.0,,Flash flood,0,Samagan river,1.375,"8 events (8 floods) from 2003 to 2014, total damages: 3434.0 ('000 US$)",0.07981848440246606
36_7,36,7,1,1967,1967,24369.0,Constantine,Aures Samura Constantine,,24369.0,20.0,30000.0,,,0,,0.0,"1 events (1 floods) from 1967 to 1967, total damages: 24369.0 ('000 US$)",0.00028756965641218643
36_72,36,72,3,2015,2016,,N.W.F.P.,"Chitral district, Ursoon",3.0,,46.0,410.0,,Flash flood,0,,0.3333333333333333,"3 events (3 floods) from 2015 to 2016, total damages: 0.0 ('000 US$)",0.03409507407652734
36_75,36,75,1,2016,2016,2258.0,Northern Areas, Gilgit-Baltistan,20.0,2258.0,141.0,4412.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 2016 to 2016, total damages: 2258.0 ('000 US$)",0.0015627755223677447
36_96,36,96,1,1981,1981,,Qinghai,Quinghai province,0.0,,0.0,4000.0,,Riverine flood,0,,0.0,"1 events (1 floods) from 1981 to 1981, total damages: 0.0 ('000 US$)",0.0
37_-120,37,-120,4,1964,2017,8409772.0,California,"California, San Jose , South California",0.0,2102443.0,81.0,106300.0,,Riverine flood,0,,13.25,"4 events (4 floods) from 1964 to 2017, total damages: 8409772.0 ('000 US$)",0.05727648332270555
37_-2,37,-2,2,1973,2012,2907353.0,Andalucia,"Almeria, Almreira",0.5,1453676.5,510.0,635.0,,Flash flood,0,Guadalahorce,19.5,"2 events (2 floods) from 1973 to 2012, total damages: 2907353.0 ('000 US$)",0.02470963568532497
37_-3,37,-3,1,2015,2015,2287.0,Andalucia, Granada districts ,0.0,2287.0,4.0,150.0,,Flash flood,0,,0.0,"1 events (1 floods) from 2015 to 2015, total damages: 2287.0 ('000 US$)",5.0413238175528026e-05
37_-5,37,-5,2,2004,2018,182358.0,Andalucia," Malaga, Rincun de la Victoria",1.5,91179.0,13.0,600.0,,Riverine flood,0,,7.0,"2 events (2 floods) from 2004 to 2018, total damages: 182358.0 ('000 US$)",0.011754408512090959
37_-6,37,-6,2,1996,2010,996118.0,Andalucia,"Cadiz, Ecija",3.0,498059.0,3.0,4030.0,,Riverine flood,0,Guadalate river,7.0,"2 events (2 floods) from 1996 to 2010, total damages: 996118.0 ('000 US$)",0.013874310833069227
37_-8,37,-8,2,2006,2015,,Faro,"Algarve province, Faro province",9.5,,4.0,0.0,,Flash flood,0,Sio river,4.5,"2 events (2 floods) from 2006 to 2015, total damages: 0.0 ('000 US$)",0.016732904992161797
37_-88,37,-88,1,2006,2006,,Kentucky,Calloway,4.0,,14.0,1210.0,,Riverine flood,0,"Harris Fork Creek, Green, Licking, Rolling Fork, Spring, Eleven Point",0.0,"1 events (1 floods) from 2006 to 2006, total damages: 0.0 ('000 US$)",0.0002318341392329602
37_10,37,10,5,1964,2018,764881.0,Ariana," Grombalia, Ariana, Bizerte, Khledia",1.5,152976.2,611.0,281269.0,,Flash flood,2,,10.8,"5 events (5 floods) from 1964 to 2018, total damages: 764881.0 ('000 US$)",0.05328603542350718
